id,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie,Unknown
4638,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13972,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5038,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13491,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10571,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19994,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25166,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30890,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17403,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18475,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40160,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18074,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9689,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8009,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8854,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152599,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18840,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
68727,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12657,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73935,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
28178,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185567,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264656,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35696,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38717,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18777,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2110,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9035,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
90,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
771,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12154,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9576,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
744,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
146,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22556,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33196,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205596,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33217,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
132232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11153,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
208134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4011,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17202,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9587,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65086,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10053,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11870,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
586,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18736,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
134411,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287903,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9276,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2142,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77016,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11478,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266856,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13411,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10564,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
947,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
228970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18405,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6961,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
11442,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2493,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
14047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64690,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17127,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1562,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
232679,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17880,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14736,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9434,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11531,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9100,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38843,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1245,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10413,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9793,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13768,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8975,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342521,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45272,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9424,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
97367,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254904,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18681,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12162,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11495,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64689,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15511,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
37003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12211,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13816,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51828,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10743,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37718,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9686,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
17644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12257,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14024,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
115,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4911,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16222,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9026,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
57943,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
18276,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8321,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19265,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
36047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8053,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2290,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5236,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6552,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1018,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10075,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
38031,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
42188,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6687,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13853,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31306,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8461,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
331592,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10045,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253450,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9104,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11190,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16353,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23759,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24206,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10185,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
75033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74536,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31668,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13501,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
15208,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172391,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
262543,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9288,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
264999,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
454,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1951,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12405,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10998,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9396,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319910,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14435,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
691,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9877,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62008,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12227,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13824,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
71688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15173,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
8291,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13950,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12158,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
11586,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10008,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2830,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12403,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10368,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10280,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
34152,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14434,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
11470,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24940,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
82679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18041,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28029,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1123,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14033,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
87729,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16899,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41317,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
245700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37842,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
44754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23988,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
43949,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9603,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10712,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
243938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86838,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25208,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97370,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
70829,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
44214,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9816,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
10131,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
339984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11967,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222899,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4951,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10985,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332567,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1954,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15489,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22345,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9448,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38223,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11186,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
136835,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
264660,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25462,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
238603,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10691,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1251,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5172,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58680,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
264644,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11592,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
16406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19052,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9683,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2084,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2266,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144340,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
48217,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28211,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47502,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9950,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84892,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44853,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
